OrganisationURI,OrganisationLabel,Air Quality Monitoring Station,Location,Type,End Date,End Time,PM10,Units,NO2,Units
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,29/05/2014,02:00:00,20,ugm-3 (INDIC.GRAV),48,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,29/05/2014,03:00:00,20,ugm-3 (INDIC.GRAV),46,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,29/05/2014,04:00:00,20,ugm-3 (INDIC.GRAV),40,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,29/05/2014,05:00:00,20,ugm-3 (INDIC.GRAV),36,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,29/05/2014,06:00:00,21,ugm-3 (INDIC.GRAV),59,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,29/05/2014,07:00:00,26,ugm-3 (INDIC.GRAV),63,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,29/05/2014,08:00:00,23,ugm-3 (INDIC.GRAV),61,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,29/05/2014,09:00:00,14,ugm-3 (INDIC.GRAV),67,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,29/05/2014,10:00:00,26,ugm-3 (INDIC.GRAV),61,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,29/05/2014,11:00:00,18,ugm-3 (INDIC.GRAV),75,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,29/05/2014,12:00:00,20,ugm-3 (INDIC.GRAV),65,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,29/05/2014,13:00:00,22,ugm-3 (INDIC.GRAV),55,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,29/05/2014,14:00:00,22,ugm-3 (INDIC.GRAV),82,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,29/05/2014,15:00:00,33,ugm-3 (INDIC.GRAV),101,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,29/05/2014,16:00:00,34,ugm-3 (INDIC.GRAV),101,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,29/05/2014,17:00:00,31,ugm-3 (INDIC.GRAV),128,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,29/05/2014,18:00:00,26,ugm-3 (INDIC.GRAV),90,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,29/05/2014,19:00:00,25,ugm-3 (INDIC.GRAV),69,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,29/05/2014,20:00:00,20,ugm-3 (INDIC.GRAV),44,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,29/05/2014,21:00:00,25,ugm-3 (INDIC.GRAV),36,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,29/05/2014,22:00:00,25,ugm-3 (INDIC.GRAV),36,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,29/05/2014,23:00:00,22,ugm-3 (INDIC.GRAV),31,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,29/05/2014,24:00:00,18,ugm-3 (INDIC.GRAV),29,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,30/05/2014,01:00:00,18,ugm-3 (INDIC.GRAV),21,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,30/05/2014,02:00:00,18,ugm-3 (INDIC.GRAV),17,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,30/05/2014,03:00:00,18,ugm-3 (INDIC.GRAV),13,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,30/05/2014,04:00:00,14,ugm-3 (INDIC.GRAV),13,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,30/05/2014,05:00:00,21,ugm-3 (INDIC.GRAV),21,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,30/05/2014,06:00:00,21,ugm-3 (INDIC.GRAV),48,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,30/05/2014,07:00:00,26,ugm-3 (INDIC.GRAV),92,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,30/05/2014,08:00:00,27,ugm-3 (INDIC.GRAV),88,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,30/05/2014,09:00:00,36,ugm-3 (INDIC.GRAV),75,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,30/05/2014,10:00:00,35,ugm-3 (INDIC.GRAV),69,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,30/05/2014,11:00:00,29,ugm-3 (INDIC.GRAV),67,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,30/05/2014,12:00:00,29,ugm-3 (INDIC.GRAV),77,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,30/05/2014,13:00:00,17,ugm-3 (INDIC.GRAV),55,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,30/05/2014,14:00:00,13,ugm-3 (INDIC.GRAV),73,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,30/05/2014,15:00:00,18,ugm-3 (INDIC.GRAV),98,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,30/05/2014,16:00:00,20,ugm-3 (INDIC.GRAV),69,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,30/05/2014,17:00:00,23,ugm-3 (INDIC.GRAV),84,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,30/05/2014,18:00:00,25,ugm-3 (INDIC.GRAV),105,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,30/05/2014,19:00:00,27,ugm-3 (INDIC.GRAV),107,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,30/05/2014,20:00:00,33,ugm-3 (INDIC.GRAV),101,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,30/05/2014,21:00:00,30,ugm-3 (INDIC.GRAV),111,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,30/05/2014,22:00:00,38,ugm-3 (INDIC.GRAV),94,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,30/05/2014,23:00:00,33,ugm-3 (INDIC.GRAV),92,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,30/05/2014,24:00:00,27,ugm-3 (INDIC.GRAV),71,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,31/05/2014,01:00:00,22,ugm-3 (INDIC.GRAV),69,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,31/05/2014,02:00:00,23,ugm-3 (INDIC.GRAV),52,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,31/05/2014,03:00:00,20,ugm-3 (INDIC.GRAV),44,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,31/05/2014,04:00:00,18,ugm-3 (INDIC.GRAV),54,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,31/05/2014,05:00:00,21,ugm-3 (INDIC.GRAV),59,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,31/05/2014,06:00:00,25,ugm-3 (INDIC.GRAV),75,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,31/05/2014,07:00:00,21,ugm-3 (INDIC.GRAV),71,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,31/05/2014,08:00:00,5,ugm-3 (INDIC.GRAV),59,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,31/05/2014,09:00:00,5,ugm-3 (INDIC.GRAV),78,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,31/05/2014,10:00:00,33,ugm-3 (INDIC.GRAV),105,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,31/05/2014,11:00:00,20,ugm-3 (INDIC.GRAV),111,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,31/05/2014,12:00:00,12,ugm-3 (INDIC.GRAV),88,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,31/05/2014,13:00:00,14,ugm-3 (INDIC.GRAV),98,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,31/05/2014,14:00:00,27,ugm-3 (INDIC.GRAV),96,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,31/05/2014,15:00:00,27,ugm-3 (INDIC.GRAV),99,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,31/05/2014,16:00:00,26,ugm-3 (INDIC.GRAV),136,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,31/05/2014,17:00:00,29,ugm-3 (INDIC.GRAV),,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,31/05/2014,18:00:00,29,ugm-3 (INDIC.GRAV),124,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,31/05/2014,19:00:00,30,ugm-3 (INDIC.GRAV),117,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,31/05/2014,20:00:00,23,ugm-3 (INDIC.GRAV),92,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,31/05/2014,21:00:00,26,ugm-3 (INDIC.GRAV),99,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,31/05/2014,22:00:00,27,ugm-3 (INDIC.GRAV),107,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,31/05/2014,23:00:00,30,ugm-3 (INDIC.GRAV),115,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,31/05/2014,24:00:00,27,ugm-3 (INDIC.GRAV),113,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,01/06/2014,01:00:00,33,ugm-3 (INDIC.GRAV),88,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,01/06/2014,02:00:00,33,ugm-3 (INDIC.GRAV),77,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,01/06/2014,03:00:00,27,ugm-3 (INDIC.GRAV),54,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,01/06/2014,04:00:00,25,ugm-3 (INDIC.GRAV),38,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,01/06/2014,05:00:00,27,ugm-3 (INDIC.GRAV),36,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,01/06/2014,06:00:00,30,ugm-3 (INDIC.GRAV),44,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,01/06/2014,07:00:00,17,ugm-3 (INDIC.GRAV),44,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,01/06/2014,08:00:00,22,ugm-3 (INDIC.GRAV),36,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,01/06/2014,09:00:00,14,ugm-3 (INDIC.GRAV),36,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,01/06/2014,10:00:00,18,ugm-3 (INDIC.GRAV),48,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,01/06/2014,11:00:00,14,ugm-3 (INDIC.GRAV),73,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,01/06/2014,12:00:00,18,ugm-3 (INDIC.GRAV),78,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,01/06/2014,13:00:00,21,ugm-3 (INDIC.GRAV),113,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,01/06/2014,14:00:00,21,ugm-3 (INDIC.GRAV),82,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,01/06/2014,15:00:00,39,ugm-3 (INDIC.GRAV),105,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,01/06/2014,16:00:00,21,ugm-3 (INDIC.GRAV),92,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,01/06/2014,17:00:00,26,ugm-3 (INDIC.GRAV),101,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,01/06/2014,18:00:00,26,ugm-3 (INDIC.GRAV),77,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,01/06/2014,19:00:00,33,ugm-3 (INDIC.GRAV),99,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,01/06/2014,20:00:00,31,ugm-3 (INDIC.GRAV),90,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,01/06/2014,21:00:00,36,ugm-3 (INDIC.GRAV),75,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,01/06/2014,22:00:00,34,ugm-3 (INDIC.GRAV),71,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,01/06/2014,23:00:00,38,ugm-3 (INDIC.GRAV),78,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,01/06/2014,24:00:00,35,ugm-3 (INDIC.GRAV),96,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,02/06/2014,01:00:00,34,ugm-3 (INDIC.GRAV),86,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,02/06/2014,02:00:00,22,ugm-3 (INDIC.GRAV),52,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,02/06/2014,03:00:00,22,ugm-3 (INDIC.GRAV),54,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,02/06/2014,04:00:00,25,ugm-3 (INDIC.GRAV),52,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,02/06/2014,05:00:00,18,ugm-3 (INDIC.GRAV),52,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,02/06/2014,06:00:00,14,ugm-3 (INDIC.GRAV),82,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,02/06/2014,07:00:00,20,ugm-3 (INDIC.GRAV),119,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,02/06/2014,08:00:00,21,ugm-3 (INDIC.GRAV),111,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,02/06/2014,09:00:00,16,ugm-3 (INDIC.GRAV),119,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,02/06/2014,10:00:00,14,ugm-3 (INDIC.GRAV),130,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,02/06/2014,11:00:00,17,ugm-3 (INDIC.GRAV),105,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,02/06/2014,12:00:00,18,ugm-3 (INDIC.GRAV),126,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,02/06/2014,13:00:00,26,ugm-3 (INDIC.GRAV),161,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,02/06/2014,14:00:00,29,ugm-3 (INDIC.GRAV),166,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,02/06/2014,15:00:00,26,ugm-3 (INDIC.GRAV),163,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,02/06/2014,16:00:00,34,ugm-3 (INDIC.GRAV),184,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,02/06/2014,17:00:00,27,ugm-3 (INDIC.GRAV),182,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,02/06/2014,18:00:00,36,ugm-3 (INDIC.GRAV),132,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,02/06/2014,19:00:00,27,ugm-3 (INDIC.GRAV),132,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,02/06/2014,20:00:00,27,ugm-3 (INDIC.GRAV),94,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,02/06/2014,21:00:00,27,ugm-3 (INDIC.GRAV),86,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,02/06/2014,22:00:00,18,ugm-3 (INDIC.GRAV),84,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,02/06/2014,23:00:00,17,ugm-3 (INDIC.GRAV),84,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,02/06/2014,24:00:00,20,ugm-3 (INDIC.GRAV),61,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,03/06/2014,01:00:00,13,ugm-3 (INDIC.GRAV),42,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,03/06/2014,02:00:00,14,ugm-3 (INDIC.GRAV),36,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,03/06/2014,03:00:00,18,ugm-3 (INDIC.GRAV),29,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,03/06/2014,04:00:00,14,ugm-3 (INDIC.GRAV),38,ugm-3
http://opendatacommunities.org/id/london-borough-council/barnet,Barnet,Tally Ho AQMS ,North Finchley,BN1: Urban Kerbside,03/06/2014,05:00:00,13,ugm-3 (INDIC.GRAV),42,ugm-3
